date,T10Y3M,curvature,BAMLCC0A1AAATRIV,DPRIME,VIXCLS,DJIA,SP500,mktrf,smb,hml,umd,indexgx,twexb,twexm,twexo,DCPF3M,DCPN3M,DFF,NASDAQCOM,DTWEXB,TEDRATE,USD3MTD156N,USEPUINDXD,WILL5000INDFC,WILLRESIND,predict
4264,0.00590366,-0.704380954,1.234279715,-0.964811429,-0.995706336,1.174547888,0.87849893,0.330308773,-0.347347494,0.179371793,-0.640011956,-0.250929897,-1.201899697,-0.966136663,-0.856077714,-1.039468701,-1.013463281,-0.974715177,0.700173825,-1.201825207,-0.598552138,-1.026209685,-0.513350261,1.041097974,1.281504654,0.17
4265,0.00590366,-0.704380954,1.227926725,-0.964811429,-0.939501536,1.166905188,0.861221682,-0.276931702,0.163644819,-0.47330051,0.012983555,-0.250929897,-1.18994801,-0.9438392,-0.863591619,-1.021720294,-1.009023555,-0.974715177,0.696331291,-1.189926472,-0.598552138,-1.026209685,-0.95358328,1.029839189,1.259108444,0.18
4266,0.08329944,-0.715684502,1.200711891,-0.964811429,-1.004077264,1.17908939,0.881397683,0.41127417,0.674637132,-0.306337828,0.115014103,-0.250929897,-1.086651286,-0.853261177,-0.781432997,-1.030594497,-1.004583828,-0.974715177,0.722020035,-1.08654087,-0.598552138,-1.026209685,-0.44452284,1.048262655,1.273497513,0.15
4267,0.091898971,-0.794809331,1.196247628,-0.964811429,-1.008860651,1.169982502,0.881598783,-0.042132051,-0.379284513,-0.078661443,0.370090475,-0.250929897,-1.08334323,-0.859074135,-0.766504054,-1.026157395,-1.013463281,-0.974715177,0.724091254,-1.083264716,-0.622220125,-1.026209685,-0.637443769,1.047750892,1.287569468,0.13
4268,0.126297096,-0.794809331,1.182082178,-0.964811429,-0.982552021,1.211956318,0.929154924,0.864680391,0.179613329,0.452583455,0.451714914,-0.250929897,-1.074379465,-0.841635263,-0.77293042,-1.026157395,-1.013463281,-0.979100955,0.746415438,-1.074268632,-0.645888112,-1.026648727,1.042266118,1.085109589,1.298311721,0.11
4269,0.117697565,-0.76089869,1.191611663,-0.964811429,-0.977768634,1.232486455,0.953378106,0.386984551,-0.251536435,0.407048178,0.482324078,-0.250929897,-1.030734465,-0.806583997,-0.733779019,-1.026157395,-1.013463281,-0.974715177,0.75485964,-1.030718194,-0.622220125,-1.026648727,-0.508246533,1.103533055,1.324275469,0.12
4270,0.066100378,-0.738291596,1.213074466,-0.964811429,-0.946676617,1.218060195,0.929528041,-0.430765955,0.227518858,-0.442943659,-0.823666943,-0.250929897,-1.040872056,-0.824456672,-0.729132262,-1.035031599,-1.013463281,-0.979100955,0.748880283,-1.040834787,-0.598552138,-1.026648727,-0.295639795,1.084597826,1.308221548,0.15
4271,0.126297096,-0.772202237,1.185859632,-0.964811429,-1.020819119,1.259222305,0.978318448,0.816101153,-0.027977298,0.574010861,-0.089046994,-0.250929897,-0.990717655,-0.769190197,-0.705008672,-1.021720294,-1.004583828,-0.983486734,0.780492152,-0.990603983,-0.622220125,-1.026868247,-0.98785117,1.121444759,1.325226812,0.12
4272,0.134896627,-0.806112879,1.18431431,-0.964811429,-0.952655851,1.252727668,0.974932015,-0.07451821,0.594794583,0.740973543,-1.037931095,-0.250929897,-1.004696861,-0.787583435,-0.707579218,-1.026157395,-1.013463281,-0.983486734,0.778111656,-1.00463702,-0.645888112,-1.027087768,-0.281057714,1.11990947,1.332996117,0.1
4273,0.117697565,-0.76089869,1.191869217,-0.964811429,-0.910801213,1.270492634,0.983168969,0.103605663,-0.171693886,-0.139375146,-0.027828665,-0.250929897,-1.01398076,-0.796346251,-0.714203319,-1.030594497,-1.013463281,-0.987872513,0.783444343,-1.013931907,-0.622220125,-1.026648727,-0.599676179,1.126562389,1.354004951,0.12
4274,0.195093345,-0.862630614,1.17298195,-0.964811429,-0.856988106,1.243179269,0.943533772,-0.770820621,-1.177710002,-0.275980977,0.074201884,-0.250929897,-0.979192814,-0.753573296,-0.703624531,-1.035031599,-1.013463281,-0.992258292,0.747062109,-0.97907875,-0.622220125,-1.026802391,-0.254372506,1.091250744,1.275519118,0.07
4275,0.177894283,-0.862630614,1.176072594,-0.964811429,-0.827091936,1.238875606,0.929642954,-0.179773226,0.754479681,-0.139375146,0.084404939,-0.250929897,-0.98676933,-0.800684279,-0.652609069,-1.026157395,-1.009023555,-0.992258292,0.74342576,-0.98669821,-0.645888112,-1.027241433,-0.390131678,1.082039011,1.22600962,0.08
4276,0.177894283,-0.84002352,1.18216803,-0.964811429,-0.836658711,1.241796683,0.927031135,-0.07451821,0.243487368,0.073122814,0.145623268,-0.250929897,-0.980259929,-0.801551885,-0.637976728,-1.035031599,-1.013463281,-0.987872513,0.743163343,-0.980156573,-0.622220125,-1.027241433,-0.285286517,1.079480196,1.219865528,0.08
4277,0.177894283,-0.84002352,1.183455798,-0.964811429,-0.836658711,1.241796683,0.927031135,-0.07451821,0.243487368,0.073122814,0.145623268,-0.250929897,-0.980259929,-0.801551885,-0.637976728,-1.035031599,-1.013463281,-0.987872513,0.743163343,-0.980156573,-0.622220125,-1.027241433,-0.121383929,1.079480196,1.219865528,0.08
4278,0.289688188,-0.941755444,1.150488933,-0.964811429,-0.778062217,1.277900812,0.957051823,0.597494582,1.025944347,0.300799199,0.451714914,-0.250929897,-0.948566616,-0.763637521,-0.627299073,-1.048342904,-1.013463281,-0.987872513,0.771045142,-0.948515542,-0.645888112,-1.027241433,-0.566720677,1.105068344,1.192871158,0.01
4279,0.272489126,-0.896541256,1.154352237,-0.964811429,-0.736207579,1.241694847,0.923472331,-0.592696749,-0.58687514,0.862400948,-0.629808901,-0.250929897,-0.952621653,-0.797387378,-0.587554469,-1.043905802,-1.013463281,-0.992258292,0.751017107,-0.95252803,-0.622220125,-1.025924308,-0.373945569,1.076409618,1.132500489,0.03
4280,0.281088657,-0.862630614,1.150145528,-0.964811429,-0.772082983,1.249076156,0.940836116,0.378888011,0.483015015,0.725795117,0.145623268,-0.250929897,-0.962012264,-0.833306249,-0.555422637,-1.035031599,-1.017903008,-0.992258292,0.773303802,-0.96191896,-0.622220125,-1.026407254,-0.544118452,1.091250744,1.104871891,0.03
4281,0.30688725,-0.91914835,1.140186787,-0.964811429,-0.560418098,1.178097564,0.872902524,-1.086585668,0.80238521,-0.397408382,-0.323717255,-0.250929897,-0.940776677,-0.816127659,-0.536539007,-1.035031599,-1.013463281,-0.987872513,0.740136176,-0.940682653,-0.598552138,-1.026143829,-0.418129274,1.043145026,1.067412743,0.14
4282,0.272489126,-0.896541256,1.149973825,-0.964811429,-0.562809792,1.225129029,0.900684511,0.362694932,0.259455878,-0.169731997,-0.35432642,-0.250929897,-0.987623022,-0.878768781,-0.542471037,-1.043905802,-1.013463281,-0.983486734,0.749002119,-0.987509244,-0.645888112,-1.027021912,-0.141069738,1.060033203,1.08655853,0.16
4283,0.289688188,-0.851327067,1.140530192,-0.964811429,-0.564005638,1.199147165,0.874739383,-0.471248654,-0.491064082,-0.275980977,-0.466560023,-0.250929897,-0.973643817,-0.847014417,-0.559673926,-1.039468701,-1.022342735,-0.979100955,0.73015496,-0.973625608,-0.622220125,-1.026714583,-0.510433845,1.039050922,1.049456136,0.16
4284,0.246690532,-0.862630614,1.149287016,-0.964811429,-0.416916481,1.125454486,0.8102213,-1.143261446,0.09977078,-0.412586808,-0.558387517,-0.250929897,-0.976845161,-0.862804839,-0.543360842,-1.039468701,-1.017903008,-0.987872513,0.689124197,-0.976784375,-0.645888112,-1.026495062,-0.473103718,0.99043344,1.02226357,0.19
4285,0.22949147,-0.84002352,1.151089891,-0.964811429,-0.520955153,1.152638814,0.849425927,0.694653058,0.227518858,0.376691327,0.829227943,-0.250929897,-1.021663988,-0.941409904,-0.521412329,-1.039468701,-1.017903008,-0.983486734,0.710276877,-1.021594052,-0.645888112,-1.02658287,-0.509121458,1.023698033,1.067055989,0.2
4286,0.315486781,-0.885237708,1.120612711,-0.964811429,-0.699136328,1.223121493,0.90917967,1.026611184,-0.762528748,0.088301239,0.563948517,-0.250929897,-1.044500247,-0.947222862,-0.560069394,-1.043905802,-1.013463281,-0.987872513,0.752610352,-1.044409743,-0.598552138,-1.026187733,-0.467854169,1.068221411,1.065232581,0.18
4287,0.349884906,-0.953058991,1.106447261,-0.964811429,-0.663260924,1.219884292,0.907543911,0.030736806,1.025944347,0.315977624,0.115014103,-0.250929897,-1.001282093,-0.930738356,-0.495014794,-1.008408988,-1.013463281,-0.987872513,0.756874628,-1.001232808,-0.645888112,-1.026626775,-0.27493324,1.0697567,1.043430961,0.16
4288,0.332685844,-0.885237708,1.107992583,-0.964811429,-0.468337894,1.180288206,0.859671757,-0.867979097,0.003959721,-0.898296429,-0.303311146,-0.250929897,-1.02038345,-0.962753001,-0.487402021,-1.003971886,-1.017903008,-0.987872513,0.7223668,-1.020270784,-0.645888112,-1.027460954,-0.169213154,1.031374477,0.998916016,0.18
4289,0.3756835,-0.941755444,1.097947991,-0.964811429,-0.286569179,1.13722106,0.820610775,-0.689855225,0.003959721,0.012409111,-0.395138639,-0.250929897,-1.055491531,-1.000493844,-0.50460491,-1.030594497,-1.017903008,-0.992258292,0.688140134,-1.055444086,-0.645888112,-1.027021912,-0.208876414,1.002203988,0.961298312,0.15
4290,0.324086313,-0.91914835,1.113143656,-0.964811429,-0.547263783,1.198651252,0.889032044,1.164252359,0.163644819,0.452583455,0.492527133,-0.250929897,-1.070217716,-1.010297787,-0.520621392,-1.057217108,-1.009023555,-0.987872513,0.730258052,-1.070149428,-0.645888112,-1.027021912,-0.687897768,1.054915574,1.035384181,0.18
4291,0.281088657,-0.930451897,1.127910064,-0.964811429,-0.458771119,1.162679478,0.8613937,-0.503634812,-0.395253023,-0.837582726,0.217044652,-0.250929897,-1.08910565,-1.012553562,-0.556312442,-1.048342904,-1.017903008,-0.983486734,0.709817647,-1.089005989,-0.645888112,-1.027241433,-0.081429028,1.035468581,1.04632463,0.18
4292,0.324086313,-1.032183821,1.113572912,-0.964811429,-0.500625758,1.19993167,0.896723863,0.573204963,-0.155725376,0.012409111,0.268059926,-0.250929897,-1.073525773,-1.007174407,-0.531991117,-1.017283192,-1.009023555,-0.979100955,0.736593547,-1.073468268,-0.645888112,-1.027021912,0.189943496,1.061568492,1.055005639,0.15
4293,0.332685844,-1.043487368,1.114603126,-0.964811429,-0.523346847,1.246936266,0.933374126,0.621784201,0.594794583,-0.093839869,0.135420213,-0.250929897,-1.049622399,-1.008562576,-0.480481319,-1.026157395,-1.017903008,-0.974715177,0.764756508,-1.049574754,-0.645888112,-1.027460954,0.01918733,1.089715455,1.066104646,0.14
4294,0.444479749,-1.100005104,1.081807963,-0.964811429,-0.519759307,1.1769495,0.867707965,-1.062296049,0.259455878,0.149014942,0.063998829,-0.250929897,-1.056558645,-1.014462294,-0.486017881,-1.030594497,-1.017903008,-0.983486734,0.728224321,-1.056468551,-0.645888112,-1.027680474,0.320453119,1.0421215,0.978224297,0.11
4295,0.513275998,-1.145219292,1.040255977,-0.964811429,-0.059358285,1.05674847,0.750782867,-2.00959119,-0.043945808,0.498118732,-0.73183945,-0.250929897,-0.878670589,-0.890568217,-0.300246461,-1.048342904,-1.009023555,-0.983486734,0.654588254,-0.878617143,-0.645888112,-1.027329241,-0.538285619,0.952051218,0.864855872,0.12
4296,0.607870841,-1.15652284,1.021197008,-0.964811429,-0.249497928,1.070702368,0.762952093,0.079316044,0.291392897,-0.154553571,-0.67062112,-0.250929897,-0.847510833,-0.855950755,-0.286602791,-1.021720294,-1.004583828,-0.983486734,0.647671693,-0.847402972,-0.645888112,-1.027241433,-0.081574849,0.958704136,0.904495181,0.07
4297,0.642268966,-1.133915745,1.012354333,-0.964811429,-0.104800464,1.023201859,0.707445578,-0.989427192,0.11573929,-1.019723834,-0.425747804,-0.250929897,-0.829796726,-0.838338361,-0.275925136,-1.021720294,-1.004583828,-0.983486734,0.613473142,-0.829720277,-0.645888112,-1.025485266,-0.238623859,0.916739573,0.890423226,0.06
4298,0.668067559,-1.145219292,1.001193676,-0.964811429,-0.300919341,1.057424172,0.750323916,0.751328836,-0.043945808,1.302575293,0.512933243,-0.250929897,-0.857755137,-0.83807808,-0.334256769,-1.030594497,-1.004583828,-0.987872513,0.638899469,-0.857722323,-0.645888112,-1.025770643,-0.384444667,0.952051218,0.938466069,0.05
4299,0.625069903,-1.179129934,1.017848811,-0.964811429,-0.451596038,1.108317787,0.794034325,0.718942677,-1.193678512,-0.215267274,0.655776011,-0.250929897,-0.851352447,-0.833219489,-0.32792927,-1.043905802,-1.013463281,-0.987872513,0.66545044,-0.851244716,-0.645888112,-1.025990164,-0.300743523,0.985315811,0.975806299,0.06
4300,0.573472716,-1.179129934,1.033902987,-0.964811429,-0.493450677,1.147159887,0.822562193,0.597494582,1.329346033,0.528475584,0.472121023,-0.250929897,-0.868639709,-0.817689349,-0.386162035,-1.026157395,-1.009023555,-0.987872513,0.689480334,-0.868521893,-0.669556099,-1.026692631,-0.439856574,1.013974537,1.033838248,0.07
4301,0.616470372,-1.190433481,1.045149496,-0.964811429,-0.493450677,1.108134349,0.802701852,-0.293124781,0.514952034,-0.2304457,-0.435950859,-0.250929897,-0.865011518,-0.798862308,-0.406133204,-1.035031599,-1.004583828,-0.99664407,0.690783047,-0.864989623,-0.622220125,-1.027087768,0.303683726,1.002715751,1.018894228,0.03
4302,0.59927131,-1.213040575,1.052017593,-0.964811429,-0.55204717,1.130335664,0.827613464,0.548915344,1.297409013,-0.2304457,0.472121023,-0.250929897,-0.887954489,-0.811008786,-0.435793357,-1.003971886,-1.009023555,-0.983486734,0.72006128,-0.887933372,-0.622220125,-1.027087768,-0.249122957,1.027280374,1.010569973,0.19
4303,0.590671779,-1.179129934,1.059658351,-0.964811429,-0.543676243,1.115882535,0.825087829,-0.106904369,-0.012008788,0.118658091,-0.089046994,-0.250929897,-0.855941041,-0.78211752,-0.411669766,-1.017283192,-1.004583828,-0.983486734,0.719039728,-0.855876152,-0.598552138,-1.027175576,-0.081429028,1.024209796,1.054807443,0.2
4304,0.607870841,-1.201737028,1.052017593,-0.964811429,-0.572376566,1.134890766,0.828905184,0.063122964,0.291392897,-0.336694679,0.02318661,-0.250929897,-0.846870565,-0.78992597,-0.381713012,-1.030594497,-1.009023555,-0.983486734,0.728664807,-0.846773353,-0.645888112,-1.026736535,-0.300451881,1.026256848,1.027535598,0.18
4305,0.607870841,-1.201737028,1.052446849,-0.964811429,-0.572376566,1.134890766,0.828905184,0.063122964,0.291392897,-0.336694679,0.02318661,-0.250929897,-0.846870565,-0.78992597,-0.381713012,-1.030594497,-1.009023555,-0.983486734,0.728664807,-0.846773353,-0.645888112,-1.02805366,0.309079096,1.026256848,1.027535598,0.18
4306,0.797060527,-1.337379594,0.989088655,-0.964811429,-0.729032498,1.184982628,0.876203124,0.872776931,0.578826073,0.665081415,0.574151572,-0.250929897,-0.786365149,-0.715051609,-0.365399929,-1.026157395,-1.009023555,-0.983486734,0.762132338,-0.786287226,-0.622220125,-1.028492701,1.404339185,1.063103781,1.024324814,0.11
4307,0.719664746,-1.326076046,1.015788382,-0.964811429,-0.742186813,1.215163001,0.900799073,0.40317763,-0.299441964,0.057944388,0.186435487,-0.250929897,-0.793194684,-0.719563158,-0.372913834,-1.030594497,-1.004583828,-0.983486734,0.767240097,-0.793127665,-0.645888112,-1.029063455,0.843658178,1.081527248,1.027694155,0.12
4308,0.728264277,-1.314772499,1.015874233,-0.964811429,-0.793608226,1.240859258,0.934837514,0.573204963,0.051865251,0.376691327,0.115014103,-0.250929897,-0.800237643,-0.704813863,-0.408506017,-1.017283192,-1.009023555,-0.983486734,0.785449958,-0.800202877,-0.622220125,-1.028843935,0.684130214,1.109162448,1.067373104,0.11
4309,0.771261933,-1.348683141,1.003769212,-0.964811429,-0.810350081,1.23791098,0.935698662,0.022640266,0.546889054,-0.640263193,-0.344123365,-0.250929897,-0.819872557,-0.738910762,-0.399805705,-1.021720294,-1.013463281,-0.987872513,0.800913813,-0.819838458,-0.622220125,-1.028843935,-0.445251944,1.1112095,1.063647009,0.09
4310,0.685266621,-1.326076046,1.035877565,-0.964811429,-0.834267017,1.295404386,0.999987269,1.042804264,-0.187662396,-0.959010132,0.074201884,-0.250929897,-0.905455173,-0.829575545,-0.444790269,-1.026157395,-1.009023555,-0.987872513,0.854840494,-0.905391965,-0.622220125,-1.029282976,-1.002141609,1.160850507,1.136424781,0.11
4311,0.693866153,-1.269558311,1.027549998,-0.964811429,-0.854596413,1.29655245,1.014825065,0.241246837,-0.027977298,0.285620773,0.482324078,-0.250929897,-0.89947933,-0.821246532,-0.444493668,-1.030594497,-1.009023555,-0.987872513,0.875252783,-0.89942659,-0.622220125,-1.029502497,-0.663545693,1.172109293,1.120093385,0.13
4312,0.659468028,-1.292165405,1.042144704,-0.964811429,-0.860575647,1.303332361,1.02145499,0.135991821,0.7864167,0.498118732,-0.140062268,-0.250929897,-0.903000809,-0.807711885,-0.471385539,-1.035031599,-1.004583828,-0.987872513,0.88219746,-0.902937517,-0.622220125,-1.029502497,-0.291556812,1.179785737,1.129250066,0.13
4313,0.650868497,-1.258254764,1.052189295,-0.964811429,-0.785237298,1.292323423,1.00354607,-0.357897098,0.035896741,0.118658091,-0.609402791,-0.250929897,-0.951767961,-0.848662868,-0.512415417,-1.035031599,-1.004583828,-0.987872513,0.873772002,-0.951706324,-0.598552138,-1.030117155,-0.071804855,1.163921085,1.130082491,0.13
4314,0.625069903,-1.269558311,1.063607507,-0.964811429,-0.861771494,1.298665139,1.01689175,0.216957218,-0.075882828,0.255263922,0.33948131,-0.250929897,-0.949313596,-0.830096109,-0.53396846,-1.035031599,-1.004583828,-0.987872513,0.884549841,-0.94920919,-0.598552138,-1.030117155,-0.365487962,1.176203396,1.143123824,0.13
4315,0.659468028,-1.314772499,1.046351413,-0.964811429,-0.86296734,1.325166799,1.04117204,0.41127417,0.035896741,1.439181124,0.166029378,-0.250929897,-0.932346469,-0.820292165,-0.513404088,-1.043905802,-1.009023555,-0.987872513,0.885749461,-0.932316188,-0.598552138,-1.030117155,-0.710062531,1.196162152,1.169959637,0.11
4316,0.607870841,-1.246951217,1.064637721,-0.964811429,-1.010056498,1.323536422,1.048978422,0.046929885,-0.203630906,0.407048178,0.043592719,-0.250929897,-0.953795479,-0.848576107,-0.516567838,-1.039468701,-1.013463281,-0.987872513,0.863565858,-0.953723239,-0.622220125,-1.030775717,-0.113509606,1.199744493,1.163220954,0.13
4317,0.59927131,-1.258254764,1.069874645,-0.964811429,-1.039952668,1.324151089,1.058851485,0.152184901,0.147676309,0.422226604,0.135420213,-0.250929897,-0.979726372,-0.877640894,-0.527838696,-1.035031599,-1.009023555,-0.987872513,0.875543316,-0.979665684,-0.645888112,-1.030775717,1.20135662,1.208956226,1.175746976,0.12
4318,0.642268966,-1.246951217,1.05888569,-0.964811429,-0.995706336,1.331688636,1.049839569,-0.147387067,0.08380227,0.407048178,-0.303311146,-0.250929897,-0.986129061,-0.885449344,-0.529816039,-1.035031599,-1.009023555,-0.987872513,0.855749582,-0.986100605,-0.574884151,-1.030248868,-0.459979845,1.20281507,1.172337995,0.11
4319,0.702465684,-1.326076046,1.040513531,-0.964811429,-0.933522302,1.323026909,1.031327703,-0.341704019,-0.443158552,-0.412586808,0.053795774,-0.250929897,-0.968841799,-0.883800894,-0.496596669,-1.021720294,-1.009023555,-0.987872513,0.856058859,-0.968791413,-0.622220125,-1.030951334,0.176673802,1.186438656,1.111531295,0.08
4320,0.711065215,-1.359986688,1.036821929,-0.964811429,-0.958635085,1.327568411,1.043697675,0.314115694,0.930133288,-0.549192639,-0.027828665,-0.250929897,-0.970976029,-0.893778358,-0.486512217,-1.039468701,-1.017903008,-0.987872513,0.880041892,-0.97095773,-0.598552138,-1.031170855,-0.557096504,1.20281507,1.118151059,0.08
4321,0.67666709,-1.359986688,1.055194088,-0.964811429,-0.988531255,1.328662074,1.047715778,-0.009745893,-1.033993414,-0.336694679,0.012983555,-0.250929897,-0.983674697,-0.917116948,-0.478405109,-1.035031599,-1.013463281,-0.987872513,0.887511403,-0.983571457,-0.598552138,-1.030644005,-0.973123269,1.203326833,1.119221321,0.07
4322,0.702465684,-1.348683141,1.042659811,-0.964811429,-0.908409519,1.316141513,1.029577031,-0.32551094,-0.523001101,-0.442943659,-0.446153914,-0.250929897,-0.983354562,-0.924925398,-0.466442181,-1.039468701,-1.013463281,-0.992258292,0.874371812,-0.983336683,-0.598552138,-1.030204963,0.547204475,1.18899747,1.095635931,0.07
4323,0.711065215,-1.382593782,1.03905406,-0.964811429,-0.908409519,1.315672801,1.031385161,0.071219504,0.307361407,-0.792047449,0.084404939,-0.250929897,-0.959451188,-0.909568779,-0.439550309,-1.039468701,-1.017903008,-0.987872513,0.890613546,-0.959421827,-0.645888112,-1.030644005,-0.281495176,1.193091574,1.086598169,0.05
